tweet_id,text,source,twitter_text,rating_numerator,rating_denominator,text_rating,text_rating_numerator,text_rating_denominator,date,time,retweet_count,favorite_count,retweeted,media_type,image_url_left,image_url_right,img_num,expanded_urls,jpg_url,dog_type,p_conf,is_dog,name,stage
709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart  ,9.0,10.0,"[('9', '10')]",9.0,10.0,2016-03-13,15:43:18,1745.0,4960.0,False,photo,['https://t.co/7BkkVNu5pd'],https://t.co/7BkkVNu5pd,1.0,https://twitter.com/dog_rates/status/709042156699303936/photo/1,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Rottweiler,0.0681793,True,Klevin,
708853462201716736,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Lucy. She doesn't understand fetch.  try turning off and back on (vid by @rileyyoungblood) ,8.0,10.0,"[('8', '10')]",8.0,10.0,2016-03-13,03:13:29,,,,,['https://t.co/RXjEwpVJf0'],,,https://vine.co/v/iHl2UDEBZ95,,,,,Lucy,
708845821941387268,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver.  ,9.0,10.0,"[('9', '10')]",9.0,10.0,2016-03-13,02:43:08,950.0,3103.0,False,photo,['https://t.co/5DLJB4ssvI'],https://t.co/5DLJB4ssvI,1.0,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,0.74564,True,,pupper
708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe.  ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-13,01:57:25,537.0,1764.0,False,photo,['https://t.co/Vd2FqHIIGn'],https://t.co/Vd2FqHIIGn,1.0,https://twitter.com/dog_rates/status/708834316713893888/photo/1,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo_dog,0.283945,True,Malikai,
708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He's a wonderful father to his two pups. Heartwarming af.  for all ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-13,00:24:26,7384.0,17226.0,False,photo,['https://t.co/2KcuJXL2r4'],https://t.co/2KcuJXL2r4,2.0,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden_retriever,0.976139,True,Mister,
708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-12,19:35:15,869.0,2862.0,False,photo,['https://t.co/wsCB6LFNxD'],https://t.co/wsCB6LFNxD,1.0,https://twitter.com/dog_rates/status/708738143638450176/photo/1,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,0.933457,True,Coco,
708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls.  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-12,17:47:45,770.0,2658.0,False,photo,['https://t.co/Ah7WlYTUBQ'],https://t.co/Ah7WlYTUBQ,2.0,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,German_short-haired_pointer,0.0526946,True,Smokey,
708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused.  I'm in love with this picture ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-03-12,02:28:06,714.0,2658.0,False,photo,['https://t.co/uC8kUqAz0W'],https://t.co/uC8kUqAz0W,1.0,https://twitter.com/dog_rates/status/708479650088034305/photo/1,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih-Tzu,0.218479,True,Bear,
708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobble. He's a Croatian Galifianakis. Hears everything within  miles.  would snug diligently ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-12,01:49:25,870.0,3217.0,False,photo,['https://t.co/VwDc6PTDzk'],https://t.co/VwDc6PTDzk,1.0,https://twitter.com/dog_rates/status/708469915515297792/photo/1,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,0.748163,True,Bobble,
708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",RT if you are as ready for summer as this pup is  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-11,21:15:02,,,,,['https://t.co/xdNNEZdGJY'],,,https://vine.co/v/iHFqnjKVbIQ,,,,,,
708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af.  would squish softly ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-11,18:18:36,1418.0,3767.0,False,photo,['https://t.co/oSuEGw0BhX'],https://t.co/oSuEGw0BhX,2.0,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283,True,Oliver,
708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af.  such a good boy ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-11,17:50:48,783.0,2453.0,False,photo,['https://t.co/tK7a0AxQfd'],https://t.co/tK7a0AxQfd,1.0,https://twitter.com/dog_rates/status/708349470027751425/photo/1,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,basenji,0.187158,True,River,
708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion.  hasn't lost his touch ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-11,04:35:39,1638.0,4463.0,False,photo,['https://t.co/VEFkvWCoHF'],https://t.co/VEFkvWCoHF,1.0,https://twitter.com/dog_rates/status/708149363256774660/photo/1,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan,0.350993,True,Jebberson,
708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs...  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-11,03:22:23,890.0,3539.0,False,photo,['https://t.co/XKhobeGuvT'],https://t.co/XKhobeGuvT,1.0,https://twitter.com/dog_rates/status/708130923141795840/photo/1,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French_bulldog,0.710354,True,,
708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion.  probably a preteen ,9.0,10.0,"[('9', '10')]",9.0,10.0,2016-03-11,02:36:57,1041.0,2802.0,False,photo,['https://t.co/kDamUfeIpm'],https://t.co/kDamUfeIpm,1.0,https://twitter.com/dog_rates/status/708119489313951744/photo/1,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich_terrier,0.264483,True,Cooper,
708109389455101952,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af.  deep breaths pup ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-11,01:56:49,577.0,2015.0,False,photo,['https://t.co/mhPSADiJmZ'],https://t.co/mhPSADiJmZ,1.0,https://twitter.com/dog_rates/status/708109389455101952/photo/1,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire_bullterrier,0.516106,True,Remington,
708026248782585858,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and watch this video. Frank is stuck in a loop.  (Vid by @klbmatty) ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-03-10,20:26:26,2033.0,4560.0,False,photo,['https://t.co/5AJs8TIV1U'],https://t.co/5AJs8TIV1U,1.0,https://twitter.com/dog_rates/status/708026248782585858/video/1,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,0.786468,True,,
707995814724026368,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes  in  seconds (damn)  hero af ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-10,18:25:30,1191.0,3270.0,False,photo,['https://t.co/NiQQWzIzzq'],https://t.co/NiQQWzIzzq,1.0,https://twitter.com/dog_rates/status/707995814724026368/photo/1,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,toy_poodle,0.908491,True,Farfle,
707983188426153984,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's  rating :),12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-10,17:35:20,,,,,[],,,,,,,,,
707969809498152960,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever  good luck pup ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-10,16:42:10,1031.0,2811.0,False,photo,['https://t.co/dGoTWNfIsm'],https://t.co/dGoTWNfIsm,1.0,https://twitter.com/dog_rates/status/707969809498152960/photo/1,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy_poodle,0.908491,True,Rufus,
707776935007539200,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably).  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-10,03:55:45,1006.0,3425.0,False,photo,['https://t.co/DB8fyeDs8B'],https://t.co/DB8fyeDs8B,1.0,https://twitter.com/dog_rates/status/707776935007539200/photo/1,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature_pinscher,0.890426,True,Sadie,
707741517457260545,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway.  head up pup ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-10,01:35:01,651.0,2603.0,False,photo,['https://t.co/0nMgoue8IR'],https://t.co/0nMgoue8IR,1.0,https://twitter.com/dog_rates/status/707741517457260545/photo/1,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,0.738371,True,,
707738799544082433,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",He's doing his best.  very impressive that he got his license in the first place  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-10,01:24:13,,,,,['https://t.co/2vRmkkOLcN'],,,https://vine.co/v/hUvHKYrdb1d,,,,,,
707693576495472641,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminus. He's in a tub for some reason. What a jokester. Smh  churlish af ,7.0,10.0,"[('7', '10')]",7.0,10.0,2016-03-09,22:24:31,1066.0,3593.0,False,photo,['https://t.co/84L4ED9Tpi'],https://t.co/84L4ED9Tpi,1.0,https://twitter.com/dog_rates/status/707693576495472641/photo/1,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,golden_retriever,0.383223,True,Jiminus,
707629649552134146,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",We usually don't rate marshmallows but this one's having so much fun in the snow.  (vid by @kylejk ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-09,18:10:30,,,,,['https://t.co/NL2KwOioBh'],,,https://vine.co/v/iHhBOTl5p9z,,,,,,
707610948723478529,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho.  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-09,16:56:11,6822.0,17718.0,False,photo,['https://t.co/oHKJHghrp5'],https://t.co/oHKJHghrp5,1.0,https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden_retriever,0.383223,True,Harper,
707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee  ,4.0,10.0,"[('4', '10')]",4.0,10.0,2016-03-09,04:19:44,735.0,2376.0,False,photo,['https://t.co/xOrUyj7K30'],https://t.co/xOrUyj7K30,1.0,https://twitter.com/dog_rates/status/707420581654872064/photo/1,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,kuvasz,0.149391,True,Keurig,
707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both  ",11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-09,03:45:22,634.0,2384.0,False,photo,['https://t.co/uQsCJ8pf51'],https://t.co/uQsCJ8pf51,1.0,https://twitter.com/dog_rates/status/707411934438625280/photo/1,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland_terrier,0.738277,True,,pupper
707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af)  would put on track team ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-09,02:08:59,1384.0,3661.0,False,photo,['https://t.co/XP5o7zGn0E'],https://t.co/XP5o7zGn0E,1.0,https://twitter.com/dog_rates/status/707387676719185920/photo/1,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,True,Clarkus,
707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog just brutally murdered a snowman. Currently toying with its nutritious remains  would totally still pet ,9.0,10.0,"[('9', '10')]",9.0,10.0,2016-03-09,01:26:57,1147.0,3428.0,False,photo,['https://t.co/iKThgKnW1j'],https://t.co/iKThgKnW1j,1.0,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden_retriever,0.637225,True,,
707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper.  would make sure no one shook it ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-08,21:23:50,682.0,2585.0,False,photo,['https://t.co/BjpOa52jQ4'],https://t.co/BjpOa52jQ4,2.0,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese_mountain_dog,0.979235,True,Finnegus,pupper
707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She can go from sweet to scary af in a matter of seconds.  points deducted for cats on pajamas ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-08,20:09:54,845.0,2888.0,False,photo,['https://t.co/B6dmZmJBdK'],https://t.co/B6dmZmJBdK,1.0,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim_spaniel,0.370717,True,Cassie,
707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern.  ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-08,04:25:07,720.0,2694.0,False,photo,['https://t.co/D7rorf4YKL'],https://t.co/D7rorf4YKL,1.0,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.897312,True,Cupcake,
707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu.  mysterious af ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-08,03:00:15,844.0,2292.0,False,photo,['https://t.co/z0cs7E4Xjj'],https://t.co/z0cs7E4Xjj,1.0,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,0.642426,True,Kathmandu,
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue.  would never let go of ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-08,01:52:18,1454.0,4250.0,False,photo,['https://t.co/gHtW5cgyy7'],https://t.co/gHtW5cgyy7,2.0,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker_spaniel,0.559658,True,Tucker,
707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie. She requests to be carried around in a lacrosse stick at all times.  impossible to say no ,11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-08,01:25:10,634.0,2406.0,False,photo,['https://t.co/15yCmd43zU'],https://t.co/15yCmd43zU,1.0,https://twitter.com/dog_rates/status/707014260413456384/photo/1,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,True,Ellie,
706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Ever seen a dog pet another dog? Both  truly an awe-inspiring scene. (Vid by @mdougherty ,13.0,10.0,"[('13', '10')]",13.0,10.0,2016-03-07,18:09:06,,,,,['https://t.co/3PoKf6cw7f'],,,https://vine.co/v/iXQAm5Lrgrh,,,,,,
706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late.  ,3.0,10.0,"[('3', '10')]",3.0,10.0,2016-03-07,17:58:08,639.0,2155.0,False,photo,['https://t.co/FMUxir5pYu'],https://t.co/FMUxir5pYu,1.0,https://twitter.com/dog_rates/status/706901761596989440/photo/1,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,toy_poodle,0.717584,True,Elliot,
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af.  I'd do terrible things to acquire such a pup ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-07,03:24:33,1026.0,3473.0,False,photo,['https://t.co/CFPIcGcwJv'],https://t.co/CFPIcGcwJv,1.0,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy_poodle,0.717584,True,Katie,
706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball.  ,9.0,10.0,"[('9', '10')]",9.0,10.0,2016-03-07,00:57:27,1164.0,2697.0,False,photo,['https://t.co/cdOkfEpjFw'],https://t.co/cdOkfEpjFw,1.0,https://twitter.com/dog_rates/status/706644897839910912/video/1,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,0.132928,True,Shadow,
706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sneak peek of me on spring break.  so many tired pups these days ,10.0,10.0,"[('10', '10')]",10.0,10.0,2016-03-06,21:31:22,667.0,2251.0,False,photo,['https://t.co/6aJrjKfNqX'],https://t.co/6aJrjKfNqX,1.0,https://twitter.com/dog_rates/status/706593038911545345/photo/1,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,chow,0.541794,True,,
706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters.  would sail with ",11.0,10.0,"[('11', '10')]",11.0,10.0,2016-03-06,17:52:42,1500.0,3618.0,False,photo,['https://t.co/bxjO45rXKd'],https://t.co/bxjO45rXKd,1.0,https://twitter.com/dog_rates/status/706538006853918722/photo/1,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,0.541794,True,Oliver,
706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way.  ,12.0,10.0,"[('12', '10')]",12.0,10.0,2016-03-06,16:27:23,1103.0,3234.0,False,photo,['https://t.co/KUS0xl7XIp'],https://t.co/KUS0xl7XIp,1.0,https://twitter.com/dog_rates/status/706516534877929472/photo/1,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden_retriever,0.772685,True,,
